,loss,reconstruction_loss,kl_loss
0,0.0639910846948623,0.0521167702972888,0.0117951007559895
1,0.0435775481164455,0.0408799536526203,0.0026876595802605
2,0.0288603380322456,0.0276591647416353,0.0011970384512096
3,0.0275950226932764,0.0263626892119646,0.0012249246938154
4,0.0212930385023355,0.0210127849131822,0.0002789480495266
5,0.0183765441179275,0.0182427670806646,0.0001334408152615
6,0.0145631562918424,0.0144770313054323,8.589529898017645e-05
7,0.0115661239251494,0.0115033909678459,6.264654075494036e-05
8,0.0099220741540193,0.0098750991746783,4.707241168944165e-05
9,0.0084737641736865,0.008436506614089,3.741538603208028e-05
10,0.0076963738538324,0.0076654399745166,3.092139013460837e-05
11,0.0071254149079322,0.0071011991240084,2.418106851109769e-05
12,0.0063399393111467,0.0063199521973729,1.997319850488566e-05
13,0.0060063214041292,0.0059894751757383,1.68211008713115e-05
14,0.0049361381679773,0.0049221036024391,1.4010369341121988e-05
15,0.004415763542056,0.0044018449261784,1.390858324157307e-05
16,0.0039722984656691,0.0039516445249319,2.089653753500897e-05
17,0.0035848233383148,0.0035614289809018,2.330425377294887e-05
18,0.0033215433359146,0.0033032712526619,1.824307946662884e-05
19,0.0029120719991624,0.0028976777102798,1.4406954505830072e-05
20,0.0023584656883031,0.0023467112332582,1.173725468106568e-05
21,0.0023180786520242,0.0023082843981683,9.774833415576722e-06
22,0.0021321864333003,0.0021237828768789,8.385401088162325e-06
23,0.0020630180370062,0.0020537415985018,9.267945642932318e-06
24,0.0017554602818563,0.0017467745346948,8.71336305863224e-06
25,0.0014320013578981,0.0014241313328966,7.848024324630387e-06
26,0.0013807145878672,0.0013740875292569,6.622679393331055e-06
27,0.0013267255853861,0.0013194549828767,7.261391147039831e-06
28,0.0013510580174624,0.0013447210658341,6.353060143737821e-06
29,0.0011354739544913,0.0011270089307799,8.428620276390575e-06
30,0.001070431433618,0.0010644651483744,5.966623120912118e-06
31,0.000940567231737,0.0009342237608507,6.331107215373777e-06
32,0.0008663942571729,0.0008611791417934,5.247503395366948e-06
33,0.0008515329100191,0.0008452188922092,6.327508344838861e-06
34,0.000806936470326,0.0008017063373699,5.221768788032932e-06
35,0.0009394377702847,0.0009352986235171,4.138362783123739e-06
36,0.0008788302075117,0.0008748495602048,3.981391728302697e-06
37,0.0008652668911963,0.0008613019599579,3.96636278310325e-06
38,0.0008563044248148,0.0008523824508301,3.925526016246295e-06
39,0.0008692048722878,0.0008640696760267,5.139737822901225e-06
40,0.0007691034697927,0.0007647357997484,4.3814879973069765e-06
41,0.0007325921324081,0.0007283244049176,4.260454261384439e-06
42,0.0006301873363554,0.0006267913850024,3.387664719411987e-06
43,0.0006280987290665,0.0006245591212064,3.537114707796718e-06
44,0.000576828198973,0.0005736894090659,3.1358581509266514e-06
45,0.0005374767351895,0.0005313790752552,6.0689085330523085e-06
46,0.0005519902915693,0.0005481528351083,3.849978384096176e-06
47,0.0006392241339199,0.0006349278264679,4.287539468350587e-06
48,0.0006150673143565,0.0006120999460108,2.9656491733476287e-06
49,0.0005243645864538,0.0005216567660681,2.7058165414928226e-06
50,0.0004863291105721,0.0004839821485802,2.348491534576169e-06
51,0.0004716029798146,0.0004690982459578,2.499870788597036e-06
52,0.0005151952500455,0.0005127712502144,2.4214261884480948e-06
53,0.0004660925478674,0.0004638072568923,2.283054300278309e-06
54,0.0004304379690438,0.0004281029105186,2.3458298983314307e-06
55,0.0004488124686758,0.000446355290478,2.451455657137558e-06
56,0.0004442826611921,0.0004408384265843,3.4762322229653364e-06
57,0.0004063448286615,0.0004007990355603,5.508451067726128e-06
58,0.0003978458116762,0.000395390583435,2.453533852531109e-06
59,0.0003531048132572,0.0003489556547719,4.150907898292644e-06
60,0.0003104169154539,0.0003081989125348,2.215137101302389e-06
61,0.0003056182467844,0.0003029978252016,2.6067284579767147e-06
62,0.0003079586604144,0.0003059917653445,1.985642938961973e-06
63,0.0003429827629588,0.0003407983167562,2.1785015178465983e-06
64,0.0003386127937119,0.0003362371353432,2.36804203268548e-06
65,0.0003158716135658,0.0003140253829769,1.8439178575135884e-06
66,0.000291135336738,0.0002894105564337,1.724631488286832e-06
67,0.0002965054882224,0.0002931478957179,3.352827661728952e-06
68,0.0003211370494682,0.0003194591554347,1.6794017483334756e-06
69,0.0003977137967012,0.0003959654131904,1.7440214605812798e-06
70,0.0004298352869227,0.0004280102148186,1.8256891962664668e-06
71,0.0005479883984662,0.0005462684785015,1.7197828583448429e-06
72,0.0005978958797641,0.0005961749120615,1.7301724710705455e-06
73,0.000590075214859,0.0005868501029908,3.216849790987908e-06
74,0.0005811858572997,0.0005792505689896,1.929772906805738e-06
75,0.0005632922984659,0.000561220687814,2.0772245079569984e-06
76,0.0004790713137481,0.0004771898966282,1.8730602278083095e-06
77,0.0006381006096489,0.0006357138627208,2.382638513154234e-06
78,0.0004652242350857,0.0004631947085727,2.020056399487657e-06
79,0.0004317974089644,0.0004301802546251,1.6224093997152522e-06
80,0.0003452560631558,0.0003432883531786,1.961396492333733e-06
81,0.0003583007492125,0.0003564342914614,1.8604758906803909e-06
82,0.0003319615207146,0.0003298688970971,2.0865461465291446e-06
83,0.0003157025203108,0.0003142426721751,1.4622784192397376e-06
84,0.0002807400305755,0.0002789541031233,1.7767508779797936e-06
85,0.0002528922923374,0.0002516083768568,1.2940556644025492e-06
86,0.0002240650064777,0.0002229258534498,1.1373992947483202e-06
87,0.0002174664405174,0.0002163241006201,1.1420378314142e-06
88,0.0001959450601134,0.0001942319941008,1.7076879430533154e-06
89,0.0001750061783241,0.0001720101863611,2.9790087410219712e-06
90,0.000247713032877,0.000246455805609,1.2623982001969123e-06
91,0.0002572840021457,0.0002552475780248,2.026625452344888e-06
92,0.0002256559528177,0.000224465446081,1.1887187838510729e-06
93,0.0002630132366903,0.0002618952421471,1.1193284308319562e-06
94,0.0003129554679617,0.0003116037114523,1.3514521697288728e-06
95,0.0002895074139814,0.0002882004773709,1.306513809140597e-06
96,0.0002485110599081,0.0002462777192704,2.2206309040484484e-06
97,0.0002411850728094,0.000240179899265,1.0026824384112842e-06
98,0.0001995717175304,0.0001984524424187,1.114393626266974e-06
99,0.0001722933957353,0.0001710968936095,1.194403353110829e-06
100,0.0001713628298602,0.0001702418958302,1.1396284662623657e-06
101,0.0001618854585103,0.0001588635204825,3.008985686392407e-06
102,0.0001774705888237,0.0001750636438373,2.4039213712967467e-06
103,0.0002010519674513,0.0001992370234802,1.8038593907476752e-06
104,0.0001933274179464,0.000192493724171,8.350808684554067e-07
105,0.0002023760462179,0.0002015660720644,8.086473144430784e-07
106,0.0002358028723392,0.0002348158886888,9.904371154334513e-07
107,0.0002203946787631,0.0002183939213864,1.989553766179597e-06
108,0.00019897063612,0.000198086927412,8.929109185373818e-07
109,0.0001904936216305,0.0001882073993328,2.273396376040182e-06
110,0.0001930589933181,0.0001918794150697,1.174766339318012e-06
111,0.0002231057005701,0.0002215862914454,1.5257567156368168e-06
112,0.0002035373763646,0.000201449758606,2.0835148006881354e-06
113,0.000278831255855,0.000276795704849,2.0310858417360578e-06
114,0.0003095035499427,0.0003083132323808,1.185973133033258e-06
115,0.0003380386333446,0.0003372520732227,7.849371854717901e-07
116,0.0003656367480289,0.000364885199815,7.501676009269431e-07
117,0.0004028469265904,0.0004018108884338,1.0343040912630386e-06
118,0.0004502569790929,0.000449287937954,9.69144252849219e-07
119,0.0003759457322303,0.0003750020987354,9.543956593915937e-07
120,0.0002917534438893,0.0002901969128288,1.5487801192648476e-06
121,0.0002483855641912,0.0002476279332768,7.551305429842614e-07
122,0.0002028903109021,0.0002021762775257,7.133745612009079e-07
123,0.0001719809806672,0.0001708843192318,1.0908420335908886e-06
124,0.0001695211540209,0.0001685204770183,9.984808002627688e-07
125,0.0001757845748215,0.0001746605412336,1.117707256526046e-06
126,0.0003643536474555,0.000363298720913,1.054514314091648e-06
127,0.0003524549247231,0.0003515900461934,8.601979857303377e-07
128,0.0002815106709022,0.0002803145325742,1.199510165861284e-06
129,0.0002619680890347,0.0002607585338409,1.205605599352566e-06
130,0.0002648259687703,0.0002640322782099,7.954467378112895e-07
131,0.0003413360973354,0.000339404301485,1.919518581416924e-06
132,0.0002749272971414,0.0002740813361015,8.483851274831977e-07
133,0.0002498687244951,0.0002488809404894,9.833066769715515e-07
134,0.0002624655899126,0.0002616961137391,7.729086064500734e-07
135,0.0002256571897305,0.0002239229652332,1.7385170849593123e-06
136,0.0002247667725896,0.0002210139064118,3.753566033992684e-06
137,0.0001965178380487,0.0001951622834894,1.353458856101497e-06
138,0.0001919744390761,0.0001910274877445,9.421491995453836e-07
139,0.0002077238896163,0.0002049053582595,2.799253024932113e-06
140,0.0001927056437125,0.0001912209554575,1.4761392321815947e-06
141,0.0001662599534029,0.0001657270331634,5.321195430951775e-07
142,0.0001462847430957,0.0001457513717468,5.32762555849331e-07
143,0.0001185075598186,0.0001179530590889,5.541225505112379e-07
144,0.0001107089847209,0.0001102657188312,4.448928905276262e-07
145,9.88708998193033e-05,9.835988748818636e-05,5.113034262649307e-07
146,9.108168160310016e-05,9.062773460755123e-05,4.540943052688817e-07
147,8.452173642581329e-05,8.391698793275282e-05,6.049162379895279e-07
148,9.26065185922198e-05,9.20513120945543e-05,5.536739990930073e-07
149,8.406700362684205e-05,8.362007065443322e-05,4.467401026886364e-07
150,0.0001218335382873,0.0001213829600601,4.5373627699518693e-07
151,0.0001702806330285,0.0001696827384876,5.974883947601484e-07
152,0.0001788808731362,0.0001782044710125,6.742968139406003e-07
153,0.0002168714272556,0.0002158655552193,1.0009075595007744e-06
154,0.0002137841947842,0.0002133027301169,4.807427558262134e-07
155,0.0001976885396288,0.0001970602752408,6.279700528466492e-07
156,0.0001962108799489,0.000194768916117,1.443009978174814e-06
157,0.0002399784279987,0.0002388797001913,1.1022126500392917e-06
158,0.0002373422466916,0.0002362020459258,1.137188633038022e-06
159,0.0002321635547559,0.0002314060257049,7.552599754490075e-07
160,0.0002878121449612,0.0002867867297027,1.0206026672676671e-06
161,0.0003127374220639,0.0003122086636722,5.283729365146428e-07
162,0.0003126685041934,0.0003120555484201,6.122875220171409e-07
163,0.0003302912227809,0.0003295809146948,7.075876737872022e-07
164,0.0003511142567731,0.0003507727524265,3.415021296859777e-07
165,0.0003146648523397,0.0003142759669572,3.892410234129784e-07
166,0.0003414735256228,0.0003407613548915,7.121018938960333e-07
167,0.0003117638116236,0.000310768285999,9.88448050520674e-07
168,0.0003162409411743,0.0003155497252009,6.87313274738699e-07
169,0.0002351071598241,0.0002344772656215,6.308441129476705e-07
170,0.0002687206724658,0.000268155359663,5.634073545479623e-07
171,0.0002197248250013,0.0002192440297221,4.787017928720161e-07
172,0.0001935349137056,0.0001926727418322,8.594739142608887e-07
173,0.0001659319095779,0.0001650656195124,8.655073315821937e-07
174,0.0001263280864804,0.0001253576629096,9.658944009061088e-07
175,0.0001278021809412,0.0001271633955184,6.35169499219046e-07
176,0.0001210146219818,0.0001204898580908,5.229913426774147e-07
177,0.0001014569425024,0.0001010156993288,4.396840154186066e-07
178,8.572015940444544e-05,8.488634193781763e-05,8.287501032100408e-07
179,6.670654693152755e-05,6.599198241019621e-05,7.124598369045998e-07
180,5.443144982564263e-05,5.290488843456842e-05,1.540493485663319e-06
181,5.893618072150275e-05,5.661457180394791e-05,2.314848188689212e-06
182,5.197678547119722e-05,5.112463986733928e-05,8.46712680413475e-07
183,5.253642302704975e-05,5.210305971559137e-05,4.358360570222431e-07
184,5.2491661335807294e-05,5.180920561542735e-05,6.855597121102619e-07
185,5.7244684285251424e-05,5.680263348040171e-05,4.410479448324623e-07
186,6.491380918305367e-05,6.453233800129965e-05,3.821983796115092e-07
187,8.76547273946926e-05,8.731726848054677e-05,3.380372390893172e-07
188,8.522661664756015e-05,8.423079998465255e-05,9.92991203929705e-07
189,8.240703027695417e-05,8.17764739622362e-05,6.284580535975692e-07
190,7.891939458204433e-05,7.858284516260028e-05,3.3560218071215786e-07
191,0.0001268838386749,0.0001262725563719,6.12586006809579e-07
192,0.0001440965716028,0.0001436302554793,4.6541126152988e-07
193,0.0001794844283722,0.0001788566296454,6.251834179238358e-07
194,0.0002541643334552,0.000253541249549,6.30524539246835e-07
195,0.0003352474595885,0.0003345260920468,7.174455731728813e-07
196,0.0004860175831709,0.0004855871957261,4.2837046976274e-07
197,0.0004931506118737,0.0004927777335979,3.7164645050324907e-07
198,0.0005430640303529,0.0005426971474662,3.6520927437777573e-07
199,0.0006008820491842,0.0006003477028571,5.335574542186805e-07
200,0.0007514524040743,0.0007511054864153,3.452492194355728e-07
201,0.0010367661016061,0.0010364507324993,3.174444600517745e-07
202,0.0013461550697684,0.0013457528548315,4.00578471726476e-07
203,0.0019437060691416,0.0019431674154475,5.428040594779304e-07
204,0.0021077708806842,0.0021061524748802,1.607545186743664e-06
205,0.0014518798561766,0.001451197778806,6.776741656722152e-07
206,0.0008444517152383,0.0008441004320047,3.5060378422713256e-07
207,0.0006531590479426,0.0006527930963784,3.667780106297869e-07
208,0.0004465030797291,0.0004460332274902,4.67000262460715e-07
209,0.0002356479089939,0.0002351776784053,4.684542034283368e-07
210,0.0001629963371669,0.0001626887533348,3.078526731314924e-07
211,0.0001270122593268,0.0001265708415303,4.419667050115095e-07
212,0.0001084767136489,0.0001078589848475,6.152382638902054e-07
213,8.960590639617294e-05,8.898373926058412e-05,6.229059863471775e-07
214,7.854676368879154e-05,7.822750194463879e-05,3.1765929975335894e-07
215,6.218068301677704e-05,6.186861719470471e-05,3.139977593491494e-07
216,5.5257125495700166e-05,5.476992009789683e-05,4.84090833197115e-07
217,5.32704361830838e-05,5.279421748127788e-05,4.746017907564237e-07
218,4.795992936124094e-05,4.726125916931778e-05,7.016026870587666e-07
219,4.608781455317512e-05,4.575466300593689e-05,3.322348618439719e-07
220,4.521071969065815e-05,4.496600377024152e-05,2.445282518692693e-07
221,4.209262624499388e-05,4.1866282117553055e-05,2.2634077367911234e-07
222,4.107991480850615e-05,4.08405794587452e-05,2.386430537626439e-07
223,4.2974192183464766e-05,4.2628867959138006e-05,3.632443110745953e-07
224,4.035388701595366e-05,3.887898856191896e-05,1.468848722652183e-06
225,3.70991365343798e-05,3.598354305722751e-05,1.1087607845183811e-06
226,3.605298115871847e-05,3.567980456864461e-05,3.7804110775141453e-07
227,3.775177901843563e-05,3.706047209561802e-05,6.873262350381992e-07
228,3.2203159207711e-05,3.1832430977374315e-05,3.706475695253175e-07
229,3.223813109798357e-05,3.167285103700124e-05,5.709825927624479e-07
230,3.379809277248569e-05,3.260423545725644e-05,1.184058191938675e-06
231,4.1860217606881633e-05,4.11806940974202e-05,6.796021239097172e-07
232,5.475700891111046e-05,5.348482227418572e-05,1.2688958577200538e-06
233,5.891694672754966e-05,5.80484229431022e-05,8.635843187221326e-07
234,5.53562531422358e-05,5.487660018843599e-05,4.7656936885687173e-07
235,5.628098006127402e-05,5.589042120845989e-05,3.88200618317569e-07
236,5.324748781276867e-05,5.2886643970850855e-05,3.6084730936636333e-07
237,5.29794160684105e-05,5.21667861903552e-05,8.106093787318969e-07
238,4.779083974426612e-05,4.723179881693795e-05,5.795749302706099e-07
239,5.307574247126468e-05,5.023616904509254e-05,2.8246015517652268e-06
240,5.3068037232151255e-05,5.196990605327301e-05,1.0915246093645692e-06
241,7.363023905782029e-05,7.327931962208822e-05,3.5027798617193184e-07
242,6.759291864000261e-05,6.729426968377084e-05,3.0181715260368946e-07
243,6.874476821394637e-05,6.835671956650913e-05,3.872542890803743e-07
244,6.595081504201517e-05,6.568154640262946e-05,2.6830181809600617e-07
245,6.670144648524001e-05,6.646764813922346e-05,2.3281346273051895e-07
246,6.912364915478975e-05,6.890048098284751e-05,2.2374850061623877e-07
247,7.953406020533293e-05,7.925151294330135e-05,2.823740317126067e-07
248,8.858922956278548e-05,8.785518730292097e-05,7.34420041226258e-07
249,9.838512778514996e-05,9.745368879521266e-05,9.353642553833196e-07
250,9.71417684922926e-05,9.68205349636264e-05,3.206465066796227e-07
251,0.0001001437485683,9.989594400394708e-05,2.471133768722211e-07
252,0.0001430403935955,0.0001428267860319,2.137334718099737e-07
253,0.0001166115980595,0.0001161527252406,4.633476180515572e-07
254,0.0001691420911811,0.0001686383620835,5.008733410249988e-07
255,0.0001699169079074,0.0001697516127023,1.652051224709794e-07
256,0.0001508249697508,0.0001506808912381,1.43814162356648e-07
257,0.0001485927205067,0.0001484557869844,1.371805922190106e-07
258,0.0001363799965474,0.0001362221810268,1.574347550103994e-07
259,0.0001147040529758,0.0001145595524576,1.4418417038086773e-07
260,0.0001183608837891,0.0001179766477434,3.8310494687721086e-07
261,8.548286859877408e-05,8.507483289577067e-05,4.074554453836754e-07
262,6.967887748032808e-05,6.949471571715549e-05,1.8644337274054126e-07
263,6.910338561283424e-05,6.868678610771894e-05,4.194674261270848e-07
264,6.090832539484836e-05,6.048837894923054e-05,4.316509034651972e-07
265,9.067771316040309e-05,8.973496733233333e-05,9.373289913128248e-07
266,0.000100102770375,9.980087634176016e-05,3.003539745805029e-07
267,0.0001064849493559,0.0001062742740032,2.101404703580556e-07
268,0.0001220605990965,0.0001214678850374,6.054129926269525e-07
269,0.0001132195175159,0.0001120788438129,1.136183186645212e-06
270,0.0001274858223041,0.0001266785111511,8.071294814726571e-07
271,0.0001284123864024,0.0001278731942875,5.360089403438906e-07
272,0.000137035982334,0.0001364484342047,5.847792294844112e-07
273,0.0001844283106038,0.0001833201386034,1.1017745009667124e-06
274,0.0001908261037897,0.0001904244709294,3.998165141183563e-07
275,0.0002339795901207,0.0002337357000214,2.432090582260571e-07
276,0.0002134078386006,0.0002132576191797,1.4998086328432694e-07
277,0.0001500083744758,0.0001499017089372,1.0637334924012977e-07
278,0.0001701858564047,0.0001699906715657,1.9442379084466666e-07
279,0.0001167568334494,0.0001166064830613,1.534913707246233e-07
280,9.0447545517236e-05,8.970013004727662e-05,7.477137842215598e-07
281,7.377831207122654e-05,7.192554767243564e-05,1.8427575696478016e-06
282,7.343140168813989e-05,7.207204907899722e-05,1.3648439107782906e-06
283,6.269301957217976e-05,6.214252061909065e-05,5.609715572063578e-07
284,5.385922850109637e-05,5.363027594285086e-05,2.290442182584229e-07
285,4.700463978224434e-05,4.6828932681819424e-05,1.7560454068643597e-07
286,3.91042631235905e-05,3.895697591360658e-05,1.4732799513694772e-07
287,3.520722020766698e-05,3.502959953038953e-05,1.779709606353208e-07
288,3.5950022720498964e-05,3.5779572499450296e-05,1.705329282231105e-07
289,3.307894439785741e-05,3.275333074270748e-05,3.235351755392913e-07
290,3.418938285904005e-05,3.3878015528898686e-05,3.118956612979673e-07
291,4.032780634588562e-05,4.015351805719547e-05,1.743052138181156e-07
292,5.065009827376343e-05,5.034418791183271e-05,3.058545985368255e-07
293,5.340697316569276e-05,5.308134132064879e-05,3.244417428049929e-07
294,6.365682202158496e-05,6.336288060992956e-05,2.9882940566494653e-07
295,9.590914123691618e-05,9.504883200861514e-05,8.561751769775583e-07
296,8.728223474463448e-05,8.64463290781714e-05,8.359883167941007e-07
297,9.243110980605708e-05,9.134945867117494e-05,1.0729561381594976e-06
298,0.0001556360803078,0.0001545588602311,1.0687873555070837e-06
299,0.0001881526404758,0.000187390091014,7.563310191471828e-07
300,0.0001745252229738,0.0001743295579217,1.990890439174109e-07
301,0.0001678849512245,0.0001676612591836,2.2241788144583555e-07
302,0.0001387303491355,0.0001385567302349,1.7392152074080516e-07
303,0.0001134320991695,0.0001131169556174,3.136027544314857e-07
304,0.0001773516269167,0.0001772557006916,9.578643300756084e-08
305,0.0001946746051544,0.0001945578260347,1.1650949716113247e-07
306,0.0002127449406543,0.000212511542486,2.329467037043287e-07
307,0.0001852746790973,0.0001850005646701,2.735392854447128e-07
308,0.0002204243210144,0.0002202551404479,1.685113915073089e-07
309,0.0001762025058269,0.0001756888086674,5.12554606757476e-07
310,0.0001188754467875,0.0001184077918878,4.682105725350994e-07
311,9.37365257414058e-05,9.320677781943232e-05,5.257031716610072e-07
312,9.033163223648444e-05,9.010880603455008e-05,2.237437115581997e-07
313,8.887494186637923e-05,8.85410190676339e-05,3.323628732232464e-07
